text,label,source_url,source_db,label_id
"The nominal divide between $p$- and $d$-electron systems often obscures a deep underlying unity in condensed matter physics. This review elucidates the orbital homology between the $p$ and $t_{2g}$ orbital manifolds, establishing the correspondence that extends from minimal model Hamiltonians to the complex behaviors of real quantum materials. We demonstrate that despite their distinct atomic origins, these orbitals host nearly identical hopping physics and spin-orbit coupling, formalized through an effective ${l=1}$ angular momentum algebra for the $t_{2g}$ case. This equivalence allows one to transpose physical intuition and theoretical models developed for $p$-orbital systems directly onto the more complex $t_{2g}$ materials, and vice versa. We showcase how this paradigm provides a unified understanding of emergent phenomena, including non-trivial band topology, itinerant ferromagnetism, and unconventional superconductivity, across a wide range of platforms, from transition metal compounds, two-dimensional oxide heterostructures, and iron-based superconductors, to $p$-orbital ultracold gases. Ultimately, this $p$-$t_{2g}$ homology serves not only as a tool for interpretation but also as a robust design principle for engineering novel quantum states.",Materials Science,http://arxiv.org/abs/2512.22658v1,arXiv,2
"In this work, we study the anisotropic magnetoresistance (AMR) behavior of [001] epitaxial Fe65Co35 thin films along different crystallographic directions as a function of temperature. The AMR ratio is found to strongly depend on the current orientation relative to the crystal axes, reaching 0.16 % and 0.10 % at room temperature when the current is applied along the magnetic hard and easy axes, respectively. Moreover, the AMR ratio decreases at different rates as the temperature is reduced to 80 K. The longitudinal and transverse magnetoresistance curves were fitted using the Stoner-Wohlfarth formalism to describe the magnetization reversal path and to extract the magnetic anisotropy constants. The fitted cubic and uniaxial anisotropy constants are Kc = -2.36 kJ/m3 and Ku = 2.18 kJ/m3, verifying the change in the cubic anisotropy compared to Fe-richer Fe100-xCox compositions. These results demonstrate that by tailoring the crystalline orientation and temperature dependence of AMR, epitaxial Fe65Co35 thin films can enable the design of magnetic sensors with tunable sensitivity.",Materials Science,http://arxiv.org/abs/2512.22590v1,arXiv,2
"We report a molecular dynamics investigation of 2,4-dichlorophenoxyacetic acid (2,4-D) adsorption at the aqueous-biochar interface using experimentally constrained woody biochar models representative of softwood-derived biochars produced at 400, 600 and 800 $°$C. The models reproduce experimental descriptors (H/C, O/C, aromaticity, true density, and surface functionality) of their experimental counterparts, and simulations enable calculation of adsorption isotherms that align with available experimental measurements. Our results reveal that 2,4-D$^{-}$ uptake is governed by a synergy of three interaction classes: (i) $π$-$π$ and $π$-Cl contacts with graphitic domains with either parallel or perpendicular alignments, (ii) polar interactions including H-bonding to surface -OH and other oxygen-containing groups, and (iii) Na$^{+}$-mediated cation bridging that links 2,4-D$^{-}$ anion to surface oxygens, that would have an increasing relevance for biochars near or above the pH at point of zero charge. Notably, we found that low-temperature produced biochars, which retain higher densities of surface O functionalities, exhibit higher adsorption per unit surface area due to cooperative polar interactions alongside $π$-$π$ binding, whereas medium-to-high temperature biochars rely more on $π$-$π$ and cation-bridging mechanisms. The distinct adsorption distances measured emphasize surface heterogeneity and porosity. Taken together, these atomistic insights corroborate experimental observations and yield actionable guidance for the rational design of biochars for remediation of anionic herbicides, highlighting how surface functionality and solution chemistry can be tuned to optimize sorption. Our approach provides a general framework to interrogate pollutant-biochar interactions and to inform remediation strategies.",Materials Science,http://arxiv.org/abs/2512.22573v1,arXiv,2
"Aluminum nanoparticles (ANPs) are among the most energy-dense solid fuels, yet the atomic mechanisms governing their transition from passivated particles to explosive reactants remain elusive. This stems from a fundamental computational bottleneck: ab initio methods offer quantum accuracy but are restricted to small spatiotemporal scales (< 500 atoms, picoseconds), while empirical force fields lack the reactive fidelity required for complex combustion environments. Herein, we bridge this gap by employing a ""human-in-the-loop"" closed-loop framework where self-auditing AI Agents validate the evolution of a machine learning potential (MLP). By acting as scientific sentinels that visualize hidden model artifacts for human decision-making, this collaborative cycle ensures quantum mechanical accuracy while exhibiting near-linear scalability to million-atom systems and accessing nanosecond timescales (energy RMSE: 1.2 meV/atom, force RMSE: 0.126 eV/Angstrom). Strikingly, our simulations reveal a temperature-regulated dual-mode oxidation mechanism: at moderate temperatures, the oxide shell acts as a dynamic ""gatekeeper,"" regulating oxidation through a ""breathing mode"" of transient nanochannels; above a critical threshold, a ""rupture mode"" unleashes catastrophic shell failure and explosive combustion. Importantly, we resolve a decades-old controversy by demonstrating that aluminum cation outward diffusion, rather than oxygen transport, dominates mass transfer across all temperature regimes, with diffusion coefficients consistently exceeding those of oxygen by 2-3 orders of magnitude. These discoveries establish a unified atomic-scale framework for energetic nanomaterial design, enabling the precision engineering of ignition sensitivity and energy release rates through intelligent computational design.",Materials Science,http://arxiv.org/abs/2512.22529v1,arXiv,2
"Frustrated Kondo lattices are ideal platforms for studying how both the Kondo effect and quantum fluctuations compete with the magnetic exchange interactions that drive magnetic ordering. Here, we investigate the effect of tuning the heavy-fermion compound CePdIn, which crystallizes in the geometrically frustrated ZrNiAl-type structure, using applied magnetic fields and hydrostatic pressure. At ambient pressure, CePdIn exhibits two magnetic transitions, one at $T_{\rm{N}} \approx 1.65$ K and another at $T_{\rm{M}} \approx 1.15$ K, which are both suppressed by applied $c$-axis fields. Upon applying pressure in zero magnetic field, there is a non-monotonic evolution of $T_{\rm{N}}$, which decreases to 0.8 K at 2.3 GPa, before abruptly increasing to 1.5 K at 2.6 GPa. At higher pressures, $T_{\rm{N}}$ has a weak pressure dependence, and vanishes near 5 GPa. Together with the high-pressure phase being more robust to applied fields, these results suggest two distinct antiferromagnetic phases in CePdIn, which are separated near 2.6 GPa, and this change may be driven by the evolution of the underlying electronic structure due to enhanced Kondo hybridization under pressure.",Materials Science,http://arxiv.org/abs/2512.22528v1,arXiv,2
"The nanoscale charge environment critically influences semiconductor physics and device performance. While conventional bulk characterization techniques provide volume-averaged defect properties, they lack the spatial resolution to resolve nanoscale charge heterogeneity and identify microscopic noise sources. Here, we utilize single PL5 centers in 4H-SiC as room-temperature broadband quantum sensors to fill in the gap. We report the first real-time, nanoscale observation of singlecharge tunneling dynamics in a commercial semiconductor at room temperature, by monitoring the random telegraph noise using optically detected magnetic resonance (ODMR). This capability enables an electrical noise imaging technique, showing distinct noise variations across different wafer substrates. By employing dynamical decoupling, we extend noise spectroscopy from near-DC to MHz frequencies, uncovering significant noise spectral density correlations across frequency bands. Finally, we probe MHz-GHz noise and identify its origin via T1 relaxation spectroscopy, obtaining the first nanoscale electron paramagnetic resonance (EPR) spectroscopic fingerprint of charge defects in SiC. These techniques open avenues for characterizing noise environments in semiconductor devices, providing critical insights for optimizing SiC fabrication processes, defect control, and advancing quantum technologies.",Materials Science,http://arxiv.org/abs/2512.22521v1,arXiv,2
"Understanding and controlling the chemical states both in the bulk and at the interfaces of complex oxide thin films is essential for engineering a wide range of electronic, optical, and magnetic functionalities, which arise through emergent phenomena such as two-dimensional electron gases, interfacial magnetism, and associated phase transitions. Here, we demonstrate the use of in situ Auger Electron Spectroscopy (AES) as a powerful tool for probing oxidation states and dynamic chemical processes during the growth of complex oxide heterostructures. By leveraging the chemical sensitivity of AES to subtle changes in valence electron populations, we show that this technique can distinguish distinct oxidation states in multivalent perovskite manganate and vanadate systems with high fidelity during deposition. Furthermore, we show evidence for dynamic chemical phenomena, specifically charge transfer processes at the polar-nonpolar LaMnO3/SrTiO3 interface. Our results establish in situ AES as a powerful diagnostic tool for monitoring and controlling interfacial chemistry during thin film growth, offering a pathway toward the atomic-scale engineering of chemical states in functional oxide heterostructures.",Materials Science,http://arxiv.org/abs/2512.22507v1,arXiv,2
"Kitaev materials are of great interest due to their potential in realizing quantum spin liquid (QSL) states and applications in topological quantum computing. In the pursuit of realizing Kitaev QSL, a Mott insulator with strong bond-dependent frustration and weak geometric frustration is highly desirable. Here we explore Kitaev physics in the van der Waals triangular antiferromagnet (AF) CoI$_2$, through the spin-orbital states and Wannier function analyses, exact diagonalization and density matrix renormalization group study of the electronic structure and magnetic properties. We find that the high-spin Co$^{2+}$ ion is in the $J_\mathrm{eff}=1/2$ state because of strong spin-orbit coupling, and the weak trigonal elongation and crystal field contribute to the observed weak in-plane magnetic anisotropy. The strong $t_{2g}$-$e_g$ hopping via the strong Co 3$d$-I 5$p$ hybridization gives rise to a strong Kitaev interaction ($K_1$) at the first nearest neighbors (1NN), and the long Co-Co distance and the weak $t_{2g}$-$t_{2g}$ hoppings determine a weak Heisenberg interaction $J_1$. The resultant $|K_1/J_1|$ = 6.63 confirms a strong bond-dependent frustration, while the geometric frustration due to the 3NN Heisenberg interaction $J_3$ gets involved, and they all together result in the experimental helical AF order in CoI$_2$. We then propose to suppress the $J_3$ using a partial Mg substitution for Co, and indeed we find that Co$_{2/3}$Mg$_{1/3}$I$_2$ has the much reduced geometric frustration but hosts the robust bond-dependent frustration, and thus it would be a promising Kitaev material being so far closest to the QSL state.",Materials Science,http://arxiv.org/abs/2512.22453v1,arXiv,2
"Materials featuring kagome lattices have attracted significant research interest due to their unique geometric frustration, which gives rise to rich physical phenomena such as non-trivial topology, spin fluctuations, and superconductivity. In this work, using CaPd5 as the prototype structure, we discover and systematically investigate a new class of kagome superconductors, CaMxPd5-x (M = Nb and V) alloys. First-principles calculations confirm that these compounds are non-magnetic metals, among which four are dynamically stable: CaNb5, CaV5, CaNb2Pd3, and CaV2Pd3. CaNb5 is identified as a strong electron-phonon coupling (EPC) superconductor with the highest superconducting transition temperature (Tc) of 10.1 K, which can be further increased to 12.8 K under external pressure. In contrast, CaV5, CaNb2Pd3, and CaV2Pd3 exhibit weaker EPC and correspondingly lower Tc values. Furthermore, by applying the method of symmetry indicators, we systematically classify the topological and nodal characteristics of CaNb5, providing valuable insights for determining its superconducting pairing symmetry. Our findings demonstrate that Nb and V substitution in kagome CaPd5 provides an effective route for designing a new type of kagome superconductor with relatively high Tc. This study also offers new perspectives on topological superconductivity in kagome systems and establishes a useful guideline for discovering other superconducting materials with unique properties.",Materials Science,http://arxiv.org/abs/2512.22430v1,arXiv,2
"Superionic conduction in solid-state materials is governed not only by static factors, such as structure and composition, but also by dynamic interactions between the mobile ion and the crystal lattice. Specifically, the dynamics of lattice vibrations, or phonons, have attracted interest because of their hypothesized ability to facilitate superionic conduction. However, direct experimental measurement of the role of phonons in ionic conduction is challenging due to the fast intrinsic timescales of ion hopping and the difficulty of driving relevant phonon modes, which often lie in the low-energy THz regime. To overcome these limitations, we use laser-driven ultrafast impedance spectroscopy (LUIS). LUIS resonantly excites phonons using a THz field and probes ion hopping with picosecond time resolution. We apply LUIS to understand the dynamical role of phonons in $Li_7La_3Zr_2O_{12}$ (LLZO). When in its cubic phase (c-LLZO), this garnet-type solid electrolyte has an ionic conductivity two orders of magnitude greater than its tetragonal phase (t-LLZO). T-LLZO is characterized by an ordered and filled $Li^+$ sublattice necessitating synchronous ion hopping. In contrast, c-LLZO is characterized by a disordered and vacancy-rich $Li^+$ sublattice, and has a conduction mechanism dominated by single hops. We find that, upon excitation of phonons in the 0.5-7.5 THz range, the impedance of t-LLZO experiences a longer ion hopping decay signal in comparison to c-LLZO. The results suggest that phonon-mediated ionic conduction by THz modes may lead to larger ion displacements in ordered and fully occupied mobile ion sublattices as opposed to those that are disordered and vacancy-rich. Overall, this work highlights the interplay between static and dynamic factors that enables improved ionic conductivity in otherwise poorly conducting inorganic solids.",Materials Science,http://arxiv.org/abs/2512.22427v1,arXiv,2
"Silver iodide (AgI) thin films offer a compelling platform for studying nonlinear optical phenomena due to their intrinsic noncentrosymmetric lattice and direct band gap. Here, we investigate the nonlinear optical properties of AgI thin films grown by physical vapor deposition that selectively produce zincblende (\zbAgI) and wurtzite (\wzAgI) phases. Using a combination of polarization-resolved second harmonic generation (SHG) and two-photon photoluminescence (2PPL) spectroscopy, we identify clear phase- and morphology-dependent anisotropic nonlinear responses. Triangular \zbAgI $(111)$ flakes exhibit sixfold SHG symmetry and isotropic 2PPL emission, while rod-shaped \wzAgI $(101)$ samples display twofold-symmetric patterns in both SHG and 2PPL, which are explained by polarization analysis using second- and third- order nonlinear susceptibilities. These findings establish AgI as a promising halide semiconductor platform for phase-selective nonlinear optics and quantum photonic applications.",Materials Science,http://arxiv.org/abs/2512.22409v1,arXiv,2
"Artificial Intelligence (AI), particularly Large Language Models (LLMs), is transforming scientific discovery, enabling rapid knowledge generation and hypothesis formulation. However, a critical challenge is hallucination, where LLMs generate factually incorrect or misleading information, compromising research integrity. To address this, we introduce HalluMatData, a benchmark dataset for evaluating hallucination detection methods, factual consistency, and response robustness in AI-generated materials science content. Alongside this, we propose HalluMatDetector, a multi-stage hallucination detection framework that integrates intrinsic verification, multi-source retrieval, contradiction graph analysis, and metric-based assessment to detect and mitigate LLM hallucinations. Our findings reveal that hallucination levels vary significantly across materials science subdomains, with high-entropy queries exhibiting greater factual inconsistencies. By utilizing HalluMatDetector verification pipeline, we reduce hallucination rates by 30% compared to standard LLM outputs. Furthermore, we introduce the Paraphrased Hallucination Consistency Score (PHCS) to quantify inconsistencies in LLM responses across semantically equivalent queries, offering deeper insights into model reliability.",Materials Science,http://arxiv.org/abs/2512.22396v1,arXiv,2
"Anisotropic intensity distributions on nanostructured surfaces and polarization-sensitive spectra have been observed in a number of nanoscale infrared spectroscopic imaging methods, including nano-FTIR [Bakir et al., Molecules, 2020, 25, 4295], photothermal induced resonance (PTIR) [Waeytens et al., Analyst, 2021, 146], tapping AFM-IR [Hondl et al., ACS Meas. Sci. Au, 2025, 5, 469; Luo et al., APL, 2022, 121, 23330], infrared photoinduced force microscopy (PiF-IR) [Anindo et al., JPCC, 2025, 129, 4517; Shcherbakov et al., Rev Methods Primers, 2025, 5, 1; Ali et al., Anal. Chem., 2025, 97, 23914] and peak force infrared microscopy (PFIR) [Xie et al., JPCC, 2022, 126, 8393; Anindo, JPCC, 2025]. A recent work combining modeling and experiment demonstrated that the hybrid field coupling of the IR illumination E0 with a polymer nanosphere and a metallic AFM probe is nearly as strong as the plasmonic coupling in case of a gold nanosphere [Anindo, JPCC, 2025]. For p-polarized illumination, this results in enhanced IR absorption on the surface perpendicular to the propagation of E0 which can explain the observed anisotropic intensity distribution. An additional anisotropy may be introduced by aligned surface molecules with oriented vibrational transition moments [Bakir et al., Molecules, 2020, 25, 4295; Luo, APL, 2022]. PiF-IR is strongly surface sensitive combining an unprecedented spatial resolution < 5 nm with high spectral resolution [Shcherbakov, Rev Methods Primers, 2025; Ali, Anal. Chem., 2025], which allows, for example, to visualize nanoscale chemical variation on the surface of bacteria cells affected by antimicrobial interaction [Ali, Anal. Chem., 2025]. We compare PiF-IR hyperspectra of aligned perylene Langmuir Blodgett monolayers on nanostructured and planar gold substrates and use quantum chemical calculations of the oriented vibrational oscillators to interpret the observations.",Materials Science,http://arxiv.org/abs/2512.22373v1,arXiv,2
"This work explores how phonon perturbations can induce the breaking of electronic degeneracies near the Fermi level and how this response can be interpreted from a chemical perspective through the SSAdNDP method. We apply this approach to a family of structurally similar yet electronically distinct hexagonal materials-MgB2, graphene, and hBN-to analyze how a single phonon mode simultaneously modifies the electronic structure (band dispersion) and the nature of chemical bonding (natural occupations and nodal patterns) in real space. Our results show that band splitting becomes physically relevant only when it is accompanied by an electronic redistribution, reflected in changes of the occupation numbers or bonding topology. Thus, SSAdNDP provides a direct bridge between reciprocal- and real-space representations, translating phenomena such as electron-phonon coupling into chemically intuitive reorganizations of multicenter bonds, and offering a unified framework to interpret vibrationally driven electronic effects in solids.",Materials Science,http://arxiv.org/abs/2512.22372v1,arXiv,2
"The equilibrium vacancy concentration in multi-principal element alloys remains a controversial and nontrivial subject, primarily because of chemical complexity and chemical short-range order (CSRO). Here we derive an exact expression that is amenable to atomistic calculations, using multiple perspectives. We applied this expression to equiatomic CrCoNi alloys in the face-centered cubic structure. The derived equilibrium vacancy concentration is used in our recent work, which predicts the chemical short-range order formation timescale consistent with experimental observation. The results demonstrate the practical utility of the approach for predicting equilibrium vacancy concentrations in compositionally complex alloys.",Materials Science,http://arxiv.org/abs/2512.22370v1,arXiv,2
"The symmetric Heisenberg exchange interaction and antisymmetric Dzyaloshinskii-Moriya interaction are parts of the tensor potential describing effective spin-spin interaction caused by the superexchange interaction of magnetic ions via nonmagnetic ion. There is the Keffer form of the vector constant of the Dzyaloshinskii-Moriya interaction, which includes the shift of the nonmagnetic ion (ligand) from the line connecting two magnetic ions. It is suggested, in this paper, that the ligand shift can give contribution in the constant of the symmetric Heisenberg interaction in antiferromagnetic or ferrimagnetic materials. Hence, the constant of the Heisenberg interaction is composed minimum of two terms. One does not depend on the ligand shift an gives standard contribution in the energy density like term with no derivatives of the spin densities or term containing two spatial derivatives of the spin densities. It is demonstrated that additional term gives a term in the energy density containing one spatial derivative of the spin density. Corresponding contribution in the Landau--Lifshitz--Gilbert equation is found. Possibility of the noncollinear equilibrium order of spin under influence of new spin torque is discussed. Modification of the spin wave (normal modes) dispersion dependencies in the antiferromagnetic materials is found for the collinear order and for the cycloidal order of spins. Effective spin current is derived and applied for the spin-current model of the polarization origin in multiferroics.",Materials Science,http://arxiv.org/abs/2512.22108v1,arXiv,2
"Copper selenide is an exceptional quasi-layered monolithic material that exhibits both semiconducting and metallic properties in adjacent visible and near-infrared (NIR) spectral ranges. Here we introduce a thiol-free colloidal synthesis for generating quasi-2D klockmannite copper selenide nanocrystals via hot injection method, achieving shape control by tuning the injection temperature and precursor concentrations without any additional ligands. This approach produces large klockmannite nanosheets with lateral sizes from 200 nm to several micrometres, as well as uniform triangular nanoplatelets with sizes of 12-25 nm that are monocrystalline and display strong NIR plasmonic absorption. The spectral features of the anisotropic klockmannite phase in the NIR have been analysed using complex-scaled discrete dipole approximation (CSDDA) calculations, which reveal pronounced optical anisotropy and the emergence of hyperbolic regime. The combined effect of propagating and evanescent fields is regarded as the underlying reason of such modes in the hyperbolic domain. Finally, the ultrafast photophysical behaviour of the material in klockmannite phase is examined, including hot-hole cooling, trapping, and coherent phonons generation. Our findings emphasize the important role of the intrinsic crystal anisotropy in governing the physical properties of nanoscale klockmannite.",Materials Science,http://arxiv.org/abs/2512.22086v1,arXiv,2
"Understanding and controlling spin dynamics in two-dimensional (2D) van der Waals (vdW) ferromagnets is essential for their application in magnonics and hybrid quantum platforms. Here, we investigate the spin dynamics of the vdW ferromagnet 1T-CrTe_{2} and demonstrate their systematic tunability via niobium (Nb) substitution in Cr_{1-x}Nb_{x}Te_{2}(x=0-0.2). Ferromagnetic resonance (FMR) spectroscopy reveals that Nb doping enables wide-band tuning of the resonance frequency from 40 GHz down to the few-GHz regime, accompanied by a moderate increase in the Gilbert damping constant from ~0.066 to ~0.14, while preserving robust room-temperature ferromagnetism. Complementary magnetometry shows a concurrent reduction of the Curie temperature and saturation magnetization with increasing Nb content. Density functional theory calculations attribute the observed spin-dynamic trends to Nb-induced modifications of magnetic anisotropy and magnetic exchange interactions. Furthermore, CrTe_{2} flakes (~100nm thick) exhibit lower resonance frequencies than bulk crystals, consistent with thickness-dependent magnetic anisotropy. These results establish Nb-doped CrTe_{2} as a tunable vdW ferromagnet with controllable spin dynamics, extending its functionality from spintronics to broadband magnonics and quantum magnonics.",Materials Science,http://arxiv.org/abs/2512.22058v1,arXiv,2
"X-ray circular dichroism (XCD), defined as the difference in absorption or scattering intensity between X-rays of opposite polarizations, arises from the breaking of spatial inversion or time-reversal symmetry and is thus sensitive to chirality, magnetism, and their interplay. Non-reciprocal XCD, in which the dichroic response changes upon reversing the propagation direction of the probe, is generally forbidden in systems with both symmetries. Using resonant inelastic X-ray scattering, we identify circularly polarized phonons in ferro-rotational MnTiO$_3$, which we term ferro-rotational phonons. Their excitations provide a direct demonstration of non-reciprocal XCD in a system that globally preserves inversion and time-reversal symmetries. We propose that a condensate of these phonons, manifested as standing waves, underlies the ferro-rotational order in MnTiO$_3$. The interplay among photon helicity, phonon polarization, and the axial ferro-rotational order gives rise to the observed non-reciprocal circular dichroism.",Materials Science,http://arxiv.org/abs/2512.22050v1,arXiv,2
"Perovskite solar cells (PSCs) based on methylammonium lead iodide (MAPbI3) exhibit remarkable photovoltaic performance, where interface engineering with hole transport layers (HTLs) is crucial for optimizing charge transfer and device efficiency. In this work, we present a density functional theory (DFT) study of the MAPbI3/poly(3-hexylthiophene) (P3HT) hybrid interface, focusing on the role of perovskite surface termination in determining interfacial stability and electronic structure. We model MAI- and PbI-terminated MAPbI3 surfaces interfaced with P3HT and compare their interfacial electronic properties. Electronic structure calculations reveal distinct differences in orbital hybridization and band alignment: the MAI/m-P3HT interface exhibits weak coupling, whereas the PbI/m-P3HT interface shows stronger hybridization and enhanced charge transfer. Band alignment confirms type-II, hole-selective character in both cases, with more pronounced valence band maximum adjustment for PbI. Charge difference maps, Bader analysis, and local density of states consistently indicate higher charge transfer and stronger electronic coupling for PbI termination. Electrostatic potential offsets and transport parameters further highlight termination-dependent differences, with lighter effective masses at PbI/m-P3HT and higher hole velocity at MAI/m-P3HT. These findings provide theoretical insight into interfacial charge transport mechanisms and offer guidelines for optimizing perovskite-organic hybrid solar cells.",Materials Science,http://arxiv.org/abs/2512.22321v1,arXiv,2
"In this work, we investigate the relative importance of electronic and phononic energy dissipation during the molecular adsorption of CO on Cu(110). Initial sticking probabilities as a function of impact energy for CO impinging at normal incidence at a surface temperature of 90 K were computed using classical trajectory simulations. To this aim, we use a full-dimensional potential energy surface constructed using an atomistic neural network trained on density functional theory data obtained with the nonlocal vdW-DF2 exchange-correlation functional. Two models are compared: one allowing only energy transfer and dissipation from the molecule to lattice vibrations, and the other also incorporating the effect of molecular energy loss due to the excitation of electron-hole pairs, modeled within the local-density friction approximation. Our results reveal, firstly, that the molecule mainly transfers energy to lattice vibrations, and this channel determines the adsorption probabilities, with electronic friction playing a minor role. Secondly, once the molecule is trapped near the surface (where electronic density is higher), electron-hole pair excitations accelerate energy dissipation, significantly promoting CO thermalization. Still, the faster energy dissipation when electron-hole pair excitations are accounted for accelerates the accommodation of the adsorbed molecules in the chemisorption well but does not significantly alter their lateral displacements over the surface.",Materials Science,http://arxiv.org/abs/2512.21996v1,arXiv,2
"In this work we investigate the dissociation of CO$_2$ on Cu(110) by performing density functional theory calculations using the vdW-DF2 exchange-correlation functional, with a potential energy surface parameterized using artificial neural networks. We computed quasi-classical trajectory calculations of molecular and dissociative adsorption probabilities as a function of the initial impact energy of the molecules and surface temperature, by comparing our results with available supersonic molecular beam experimental data for normal incidence. Concerning the general dependence of the molecular and dissociative adsorption probabilities on the initial translational energy of the molecules, our theoretical results agree with experiments. Also in agreement with experiments, we have found that dissociative adsorption is not affected by surface temperature between 50 and 400 K, for impact energies for which the dissociation probability is larger than $\sim 10^{-3}$. We have investigated the influence of impact energy and surface temperature on the final state of the dissociation products by extending the time integration of the reactive trajectories up to 10 ps. We have found that above $\sim 2.5$ eV and close to or above room temperature, CO$_2$ dissociation induces strong surface distortions including final structures involving Cu adatoms. The creation of Cu vacancy-adatom pairs is stimulated by the presence of both CO$_{ads}$ and O$_{ads}$ which interact strongly with the Cu adatoms and even give rise to unexpected (O-Cu-CO)$_{ads}$ linear moieties anchored to the surface by the dissociated O atom and involving a Cu adatom almost detached from the surface. These surface distortions produced by dissociation products of high energy CO$_2$ molecules at and above room temperature might explain recent experiments that have found a greater saturation oxygen coverage for high energy molecules.",Materials Science,http://arxiv.org/abs/2512.21994v1,arXiv,2
"We present a comprehensive density functional theory (DFT) study of the electronic, magnetic, and topological properties of the layered pnictides EuMnXBi2 (X = Mn, Fe, Co, Zn), focusing in particular on the relatively unexplored Bi-based member of the EuMn2X2 family. Unlike the well-studied As-, Sb-, and P--based analogues, we show that EuMn2Bi2 stabilizes in a C-type antiferromagnetic ground state with a narrow-gap semiconducting character. Inclusion of spin-orbit coupling (SOC) drives a transition from this trivial antiferromagnetic semiconductor to a Weyl semimetal hosting four symmetry-related Weyl points and robust Fermi arc states. Systematic substitution of Mn with Fe, Co, and Zn further reveals a tunable sequence of magnetic ground states: Fe and Co induce ferrimagnetism with semimetallic behavior, while Zn stabilizes a ferromagnetic semimetal with a large net moment. These findings establish Bi-based EuMnXBi2 pnictides as a versatile platform where magnetic exchange interactions and band topology can be engineered through SOC and chemical substitution. The complex interplay of magnetic interactions and topological effects in the proposed bulk and doped pnictides opens a promising avenue to explore a wide range of electronic and magnetic phenomena. In particular, this study demonstrates that EuMn2Bi2 hosts tunable magnetic and topological phases driven by electron correlations, chemical substitution, and spin-orbit coupling.",Materials Science,http://arxiv.org/abs/2512.21978v1,arXiv,2
"The impact of projective lattice symmetry on electronic band structures has attracted significant attention in recent years, particularly in light of growing experimental studies of two-dimensional hexagonal materials in magnetic fields. Yet, most theoretical work to date has focused on the square lattice due to its relative simplicity. In this work, we investigate the role of projective lattice symmetry in a hexagonal lattice with rational magnetic flux, emphasizing the resulting topological constraints on the electronic band structure. We show that, at pi flux, the symmetry in the hexagonal lattice enforces novel Dirac band touchings at E not equal to zero, and for general rational flux it constrains the number of Dirac points at E = 0. We further analyze the symmetry-imposed constraints on the Chern numbers of both isolated gapped bands and band multiplets connected by Dirac-point touchings. Our results demonstrate that these constraints in the hexagonal lattice differ substantially from those in the square lattice.",Materials Science,http://arxiv.org/abs/2512.21966v1,arXiv,2
"Thin-film transistors based on amorphous oxide semiconductors (AOS) are promising candidates for enabling further DRAM scaling and 3D integration, which are critical for advanced computing. Despite extensive research, the charge transport mechanism in these disordered semiconductors remains poorly understood. In this work, we investigate charge transport in the archetypical AOS material, indium gallium zinc oxide (IGZO), across a range of compositions and temperatures using thin-film transistors and Hall bar structures. Our results show that the electrons involved in transport exhibit partially spatial coherence and non-degenerate conduction. Under these conditions, transport is dominated by electron transfer across insulating gaps between locally coherent regions, rather than by degenerate percolative transport above a mobility edge, or by localized-state hopping, both of which are widely assumed in the literature. While fluctuation-induced tunnelling has previously been invoked to describe low-temperature transport in oxide transistors, we show that such behavior originates from partially coherent electronic states and develop a field-effect-aware fluctuation-induced tunnelling (FEAFIT) framework that explicitly accounts for gate modulation of the tunneling landscape. The FEAFIT model accurately predicts experimental data across all compositions, temperatures, and gate voltages, enabling extraction of fundamental transport parameters. These tunnelling parameters are then correlated with electron coherence dimensions and the degree of energetic disorder obtained from first-principles calculations. Our findings advance the fundamental understanding of charge transport in AOS-based transistors and provide a foundation for further performance improvements",Materials Science,http://arxiv.org/abs/2512.21945v1,arXiv,2
"Increasing the valley splitting in Si-based heterostructures is critical for improving the performance of semiconductor qubits. This paper demonstrates that the two low-energy conduction band valleys are not independent parabolic bands. Instead, they originate from the X-point of the Brillouin zone, where they are interconnected by a degeneracy protected by the non-symmorphic symmetry of the diamond lattice. This semi-Dirac-node degeneracy gives rise to the $Δ_1$ and $Δ_{2'}$ bands, which constitute the valley degrees of freedom. By explicitly computing the two-component Bloch functions $X_1^\pm$, using the wave vector group at the X-point, we determine the transformation properties of the object $(X_1^+,X_1^-)$. We demonstrate that these properties are fundamentally different from those of a spinor. Consequently, we introduce the term ""valleyor"" to emphasize this fundamental distinction. The transformation properties of valleyors induce corresponding transformations of the Pauli matrices $τ_1,τ_2$ and $τ_3$ in the valley space. Determining these transformations allows us to classify possible external perturbations that couple to each valley Pauli matrix, thereby identifying candidates for valley-magnetic fields, ${\mathsf B}$. These fields are defined by a Zeeman-like coupling ${\mathsf B}\cdot\vecτ$ to the valley degree of freedom. In this way, we identify scenarios where an applied magnetic field $\vec B$ can leverage other background fields, such as strain, to generate a valley-magnetic field ${\mathsf B}$. This analysis suggests that beyond the well-known mechanism of potential scattering from Ge impurities, there exist additional channels (mediated by combinations of magnetic and strain-induced vector potentials) to control the valley degree of freedom",Materials Science,http://arxiv.org/abs/2512.21930v1,arXiv,2
